epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
39,0.584645688533783,0.0002500000118743628,1.4178404808044434,0.2549019753932953,3.2440340518951416
40,0.5728346705436707,0.0002500000118743628,1.4313569068908691,0.2450980395078659,3.2613208293914795
41,0.6161417365074158,0.0002500000118743628,1.3082561492919922,0.28431373834609985,3.257868528366089
42,0.5984252095222473,0.0001250000059371814,1.3815611600875854,0.28431373834609985,3.245042085647583
43,0.5964567065238953,0.0001250000059371814,1.3528817892074585,0.27450981736183167,3.2760791778564453
44,0.5984252095222473,0.0001250000059371814,1.363731861114502,0.27450981736183167,3.2691335678100586
45,0.624015748500824,0.0001250000059371814,1.3015291690826416,0.27450981736183167,3.2677252292633057
46,0.6062992215156555,0.0001250000059371814,1.3349214792251587,0.29411765933036804,3.257375717163086
47,0.6181102395057678,0.0001250000059371814,1.32972252368927,0.29411765933036804,3.254735231399536
48,0.6062992215156555,6.25000029685907e-05,1.3285853862762451,0.28431373834609985,3.2503185272216797
49,0.6181102395057678,6.25000029685907e-05,1.2922309637069702,0.28431373834609985,3.249255895614624
50,0.6358267664909363,6.25000029685907e-05,1.2311066389083862,0.27450981736183167,3.255568504333496
51,0.5944882035255432,6.25000029685907e-05,1.3394161462783813,0.28431373834609985,3.255363702774048
52,0.6043307185173035,6.25000029685907e-05,1.3095329999923706,0.27450981736183167,3.264835834503174
53,0.6161417365074158,6.25000029685907e-05,1.3172374963760376,0.27450981736183167,3.2682790756225586
54,0.6200787425041199,3.125000148429535e-05,1.3297947645187378,0.28431373834609985,3.26843523979187
55,0.5984252095222473,3.125000148429535e-05,1.2956119775772095,0.28431373834609985,3.2696540355682373
56,0.6062992215156555,3.125000148429535e-05,1.2940454483032227,0.28431373834609985,3.269731044769287
57,0.6181102395057678,3.125000148429535e-05,1.3048357963562012,0.28431373834609985,3.271599769592285
58,0.584645688533783,3.125000148429535e-05,1.324853777885437,0.29411765933036804,3.272228240966797
59,0.624015748500824,3.125000148429535e-05,1.25290048122406,0.29411765933036804,3.268980026245117
60,0.6476377844810486,1.5625000742147677e-05,1.222722053527832,0.29411765933036804,3.2688586711883545
61,0.6299212574958801,1.5625000742147677e-05,1.239533543586731,0.29411765933036804,3.2672178745269775
